Date,Time,Milliseconds,Treating Pressure,BH Pressure(meas)
2019-11-16,05:14:10,000,6990.89013671875,10784.7099609375
2019-11-16,05:14:11,000,7022.89990234375,10807.2900390625
2019-11-16,05:14:12,000,7078.77978515625,10843.5400390625
2019-11-16,05:14:13,000,7091.330078125,10871.3701171875
2019-11-16,05:14:14,000,7117.009765625,10882.6796875
2019-11-16,05:14:15,000,7139.52978515625,10900.5595703125
2019-11-16,05:14:16,000,7148.85009765625,10912.1103515625
2019-11-16,05:14:17,000,7165.18994140625,10921.48046875
2019-11-16,05:14:18,000,7187.85009765625,10938.7099609375
2019-11-16,05:14:19,000,7222.16015625,10965.4296875
2019-11-16,05:14:20,000,7215.8701171875,10979.6103515625
2019-11-16,05:14:21,000,7223.6298828125,10978.9697265625
2019-11-16,05:14:22,000,7217.77978515625,10979.5
2019-11-16,05:14:23,000,7207.77001953125,10971.0400390625
2019-11-16,05:14:24,000,7197.8798828125,10960.599609375
2019-11-16,05:14:25,000,7200.52001953125,10956.1904296875
2019-11-16,05:14:26,000,7205.41015625,10959.669921875
2019-11-16,05:14:27,000,7198.580078125,10959.0302734375
2019-11-16,05:14:28,000,7185.7099609375,10949.3095703125
2019-11-16,05:14:29,000,7161.35009765625,10930.830078125
2019-11-16,05:14:30,000,7151.0498046875,10913.01953125
2019-11-16,05:14:31,000,7124.5400390625,10895.4599609375
2019-11-16,05:14:32,000,7102.47998046875,10871.240234375
2019-11-16,05:14:33,000,7089.6298828125,10853.5400390625
2019-11-16,05:14:34,000,7059.31982421875,10832.7001953125
2019-11-16,05:14:35,000,7013.81005859375,10795.5302734375
2019-11-16,05:14:36,000,6961.97998046875,10747.01953125
2019-11-16,05:14:37,000,6920.97998046875,10700
2019-11-16,05:14:38,000,6871.990234375,10655.1298828125
2019-11-16,05:14:39,000,6812.490234375,10601.1201171875
2019-11-16,05:14:40,000,6765.490234375,10547.080078125
2019-11-16,05:14:41,000,6704.919921875,10493.23046875
2019-11-16,05:14:42,000,6627.8701171875,10424.5
2019-11-16,05:14:43,000,6571.8701171875,10356.6396484375
2019-11-16,05:14:44,000,6512.5400390625,10298.4404296875
2019-11-16,05:14:45,000,6443.0400390625,10233.759765625
2019-11-16,05:14:46,000,6399.18017578125,10175.5302734375
2019-11-16,05:14:47,000,6329.259765625,10119.08984375
2019-11-16,05:14:48,000,6254.6201171875,10046.48046875
2019-11-16,05:14:49,000,6214.72021484375,9987.3603515625
2019-11-16,05:14:50,000,6169.2998046875,9944.4404296875
2019-11-16,05:14:51,000,6119.27978515625,9896.349609375
2019-11-16,05:14:52,000,6098,9859.099609375
2019-11-16,05:14:53,000,6071.47998046875,9835.1796875
2019-11-16,05:14:54,000,6032.3798828125,9802.91015625
2019-11-16,05:14:55,000,6023.509765625,9778.1298828125
2019-11-16,05:14:56,000,6011.39013671875,9768.3603515625
2019-11-16,05:14:57,000,6011.72021484375,9762.5400390625
2019-11-16,05:14:58,000,6017.2001953125,9765.740234375
2019-11-16,05:14:59,000,6017.39990234375,9769.1298828125
2019-11-16,05:15:00,000,6012,9766.8798828125
2019-11-16,05:15:01,000,6007.3701171875,9761.7802734375
2019-11-16,05:15:02,000,6002.66015625,9756.9501953125
2019-11-16,05:15:03,000,6002.75,9754.4296875
2019-11-16,05:15:04,000,6012.33984375,9758.9599609375
2019-11-16,05:15:05,000,6007.0498046875,9761.759765625
2019-11-16,05:15:06,000,6001.66015625,9756.4501953125
2019-11-16,05:15:07,000,5985.39013671875,9745.830078125
2019-11-16,05:15:08,000,5969.52978515625,9729.23046875
2019-11-16,05:15:09,000,5957.47021484375,9714.58984375
2019-11-16,05:15:10,000,5944.41015625,9701.5595703125
2019-11-16,05:15:11,000,5936.35009765625,9690.3203125
2019-11-16,05:15:12,000,5930.10986328125,9682.76953125
2019-11-16,05:15:13,000,5913.830078125,9671.7802734375
2019-11-16,05:15:14,000,5894.2099609375,9653.9697265625
2019-11-16,05:15:15,000,5874.02001953125,9634.2197265625
2019-11-16,05:15:16,000,5868.81005859375,9621
2019-11-16,05:15:17,000,5861.27978515625,9614.9296875
2019-11-16,05:15:18,000,5857.35009765625,9609.3798828125
2019-11-16,05:15:19,000,5854.22998046875,9606.4296875
2019-11-16,05:15:20,000,5847.72021484375,9602.349609375
2019-11-16,05:15:21,000,5841.60986328125,9596.4296875
2019-11-16,05:15:22,000,5825.72021484375,9586.33984375
2019-11-16,05:15:23,000,5828.6298828125,9579.2197265625
2019-11-16,05:15:24,000,5828.509765625,9580.0302734375
2019-11-16,05:15:25,000,5835.8701171875,9581.2001953125
2019-11-16,05:15:26,000,5834,9580.599609375
2019-11-16,05:15:27,000,5841.72021484375,9576.990234375
2019-11-16,05:15:28,000,5868.10009765625,9583.9501953125
2019-11-16,05:15:29,000,5885.77001953125,9594.5400390625
2019-11-16,05:15:30,000,5916.85009765625,9605.3203125
2019-11-16,05:15:31,000,5941.8701171875,9620.76953125
2019-11-16,05:15:32,000,5962.509765625,9632.0703125
2019-11-16,05:15:33,000,5950.81982421875,9629.4501953125
2019-11-16,05:15:34,000,5972.2998046875,9628.330078125
2019-11-16,05:15:35,000,5979.39990234375,9641.2802734375
2019-11-16,05:15:36,000,5977.58984375,9643.76953125
2019-11-16,05:15:37,000,5972.81005859375,9639.98046875
2019-11-16,05:15:38,000,5967.58984375,9632.099609375
2019-11-16,05:15:39,000,5956.1298828125,9618.25
2019-11-16,05:15:40,000,5931.7998046875,9592.7001953125
2019-11-16,05:15:41,000,5933.35009765625,9571.080078125
2019-11-16,05:15:42,000,5942.5400390625,9566.6298828125
2019-11-16,05:15:43,000,5962.66015625,9571.7099609375
2019-11-16,05:15:44,000,5971.64013671875,9579.9501953125
2019-11-16,05:15:45,000,5993.89990234375,9589.9599609375
2019-11-16,05:15:46,000,6007.64990234375,9604.6396484375
2019-11-16,05:15:47,000,6032.3798828125,9619.6904296875
2019-11-16,05:15:48,000,6041.14990234375,9632.099609375
2019-11-16,05:15:49,000,6045.14990234375,9631.2900390625
2019-11-16,05:15:50,000,6093.81982421875,9646.1298828125
2019-11-16,05:15:51,000,6098.18994140625,9665.009765625
2019-11-16,05:15:52,000,6134.16015625,9673.6103515625
2019-11-16,05:15:53,000,6129.7900390625,9681.9501953125
2019-11-16,05:15:54,000,6136.75,9674.8896484375
2019-11-16,05:15:55,000,6118.9501953125,9665.740234375
2019-11-16,05:15:56,000,6124.14990234375,9655.6298828125
2019-11-16,05:15:57,000,6111.27001953125,9651.099609375
2019-11-16,05:15:58,000,6119.93017578125,9646.26953125
2019-11-16,05:15:59,000,6118.85009765625,9649.330078125
2019-11-16,05:16:00,000,6118.81005859375,9648.0400390625
2019-11-16,05:16:01,000,6111.669921875,9643.759765625
2019-11-16,05:16:02,000,6104.009765625,9633.2099609375
2019-11-16,05:16:03,000,6108.08984375,9624.669921875
2019-11-16,05:16:04,000,6114.77001953125,9621.3603515625
2019-11-16,05:16:05,000,6139.27978515625,9626.099609375
2019-11-16,05:16:06,000,6159.64990234375,9638.0498046875
2019-11-16,05:16:07,000,6198.02001953125,9655.7802734375
2019-11-16,05:16:08,000,6211.97021484375,9673.599609375
2019-11-16,05:16:09,000,6275.31982421875,9700.8095703125
2019-11-16,05:16:10,000,6252.85009765625,9716.7099609375
2019-11-16,05:16:11,000,6318.43017578125,9721.98046875
2019-11-16,05:16:12,000,6302.5,9737.33984375
2019-11-16,05:16:13,000,6387.330078125,9749.240234375
2019-11-16,05:16:14,000,6379.10009765625,9774.3095703125
2019-11-16,05:16:15,000,6453.06982421875,9786.400390625
2019-11-16,05:16:16,000,6446.06982421875,9812.41015625
2019-11-16,05:16:17,000,6497.89990234375,9823.5
2019-11-16,05:16:18,000,6470.02001953125,9835.080078125
2019-11-16,05:16:19,000,6474.1298828125,9819.599609375
2019-11-16,05:16:20,000,6466.759765625,9819.4501953125
2019-11-16,05:16:21,000,6474.10986328125,9819.5400390625
2019-11-16,05:16:22,000,6468.97021484375,9821.2197265625
2019-11-16,05:16:23,000,6469.009765625,9817.6396484375
2019-11-16,05:16:24,000,6468.97021484375,9817.6103515625
2019-11-16,05:16:25,000,6478.14013671875,9822.3798828125
2019-11-16,05:16:26,000,6476.14990234375,9826.169921875
2019-11-16,05:16:27,000,6461.759765625,9815.8896484375
2019-11-16,05:16:28,000,6458.77001953125,9801.8203125
2019-11-16,05:16:29,000,6469.81982421875,9799.2998046875
2019-11-16,05:16:30,000,6500.7900390625,9812.25
2019-11-16,05:16:31,000,6517.6298828125,9829.3203125
2019-11-16,05:16:32,000,6579.7998046875,9859.4697265625
2019-11-16,05:16:33,000,6574.85009765625,9886.3203125
2019-11-16,05:16:34,000,6578.5,9878.419921875
2019-11-16,05:16:35,000,6538.14990234375,9856.169921875
2019-11-16,05:16:36,000,6525.35009765625,9823.48046875
2019-11-16,05:16:37,000,6523.81005859375,9812.7900390625
2019-11-16,05:16:38,000,6564.83984375,9828.1298828125
2019-11-16,05:16:39,000,6573.22021484375,9854.7900390625
2019-11-16,05:16:40,000,6598.47021484375,9873.73046875
2019-11-16,05:16:41,000,6556.0498046875,9874.75
2019-11-16,05:16:42,000,6538.31005859375,9848.400390625
2019-11-16,05:16:43,000,6526.68017578125,9836.48046875
2019-11-16,05:16:44,000,6537.2001953125,9834.919921875
2019-11-16,05:16:45,000,6578.1201171875,9856.580078125
2019-11-16,05:16:46,000,6624.0400390625,9895.6396484375
2019-11-16,05:16:47,000,6634.1298828125,9919.599609375
2019-11-16,05:16:48,000,6646.06005859375,9922.26953125
2019-11-16,05:16:49,000,6612.43994140625,9906.51953125
2019-11-16,05:16:50,000,6635.93017578125,9891.5703125
2019-11-16,05:16:51,000,6654.7900390625,9908.490234375
2019-11-16,05:16:52,000,6634.509765625,9907.419921875
2019-11-16,05:16:53,000,6643.6201171875,9898.5
2019-11-16,05:16:54,000,6669.43017578125,9914.48046875
2019-11-16,05:16:55,000,6616.759765625,9906.8896484375
2019-11-16,05:16:56,000,6637.81982421875,9888.2900390625
2019-11-16,05:16:57,000,6599.97021484375,9886.5
2019-11-16,05:16:58,000,6616.330078125,9874.759765625
2019-11-16,05:16:59,000,6658.7001953125,9903.6796875
2019-11-16,05:17:00,000,6611.31005859375,9906.83984375
2019-11-16,05:17:01,000,6623.33984375,9883.6298828125
2019-11-16,05:17:02,000,6658.3798828125,9902.990234375
2019-11-16,05:17:03,000,6644.56005859375,9913.23046875
2019-11-16,05:17:04,000,6688.240234375,9919.830078125
2019-11-16,05:17:05,000,6693.1298828125,9941.8798828125
2019-11-16,05:17:06,000,6700.3798828125,9943.169921875
2019-11-16,05:17:07,000,6748.97998046875,9963.6201171875
2019-11-16,05:17:08,000,6743.2001953125,9983.330078125
2019-11-16,05:17:09,000,6735.60009765625,9971.3798828125
2019-11-16,05:17:10,000,6765.77978515625,9975.669921875
2019-11-16,05:17:11,000,6758.5400390625,9986.4404296875
2019-11-16,05:17:12,000,6785.47021484375,9991.5703125
2019-11-16,05:17:13,000,6779.7998046875,10002.6796875
2019-11-16,05:17:14,000,6744.0400390625,9983.3095703125
2019-11-16,05:17:15,000,6789.31005859375,9982.349609375
2019-11-16,05:17:16,000,6772.9501953125,10000.8203125
2019-11-16,05:17:17,000,6773.25,9990.9697265625
2019-11-16,05:17:18,000,6794.56005859375,9998.3603515625
2019-11-16,05:17:19,000,6789.43017578125,10004.5498046875
2019-11-16,05:17:20,000,6831.9501953125,10013.759765625
2019-11-16,05:17:21,000,6842.31005859375,10034.3896484375
2019-11-16,05:17:22,000,6842.60986328125,10031.7998046875
2019-11-16,05:17:23,000,6867.2099609375,10034.25
2019-11-16,05:17:24,000,6876.1298828125,10044.6396484375
2019-11-16,05:17:25,000,6891.39990234375,10049.7099609375
2019-11-16,05:17:26,000,6907.7001953125,10060.150390625
2019-11-16,05:17:27,000,6888.3701171875,10057.1298828125
2019-11-16,05:17:28,000,6910.5498046875,10052.1103515625
2019-11-16,05:17:29,000,6905.08984375,10059.3701171875
2019-11-16,05:17:30,000,6886.830078125,10046.2998046875
2019-11-16,05:17:31,000,6898.490234375,10039.4501953125
2019-11-16,05:17:32,000,6878.81982421875,10035.9697265625
2019-11-16,05:17:33,000,6918.18994140625,10039.259765625
2019-11-16,05:17:34,000,6936.85986328125,10067.33984375
2019-11-16,05:17:35,000,6903.85986328125,10061.2998046875
2019-11-16,05:17:36,000,6935.91015625,10053.1396484375
2019-11-16,05:17:37,000,6944,10072.1103515625
2019-11-16,05:17:38,000,6944.64013671875,10074.58984375
2019-11-16,05:17:39,000,6973.9599609375,10085.2998046875
2019-11-16,05:17:40,000,6936.89990234375,10084.4296875
2019-11-16,05:17:41,000,6960.3798828125,10071.6103515625
2019-11-16,05:17:42,000,6985.580078125,10094.3701171875
2019-11-16,05:17:43,000,6943.169921875,10089.6103515625
2019-11-16,05:17:44,000,6958.1298828125,10070.9501953125
2019-11-16,05:17:45,000,6958.39013671875,10079.6904296875
2019-11-16,05:17:46,000,6947.39990234375,10075.3701171875
2019-11-16,05:17:47,000,6992.240234375,10088.2001953125
2019-11-16,05:17:48,000,6955.60009765625,10099.26953125
2019-11-16,05:17:49,000,6968.8798828125,10084.66015625
2019-11-16,05:17:50,000,7033.169921875,10119.2802734375
2019-11-16,05:17:51,000,7008.60009765625,10143.759765625
2019-11-16,05:17:52,000,7037.47021484375,10138.150390625
2019-11-16,05:17:53,000,7065.89990234375,10161.9599609375
2019-11-16,05:17:54,000,7067.2998046875,10172.599609375
2019-11-16,05:17:55,000,7130.52978515625,10193.3701171875
2019-11-16,05:17:56,000,7111.35009765625,10216.4697265625
2019-11-16,05:17:57,000,7105.8701171875,10199.759765625
2019-11-16,05:17:58,000,7149.93994140625,10213.0302734375
2019-11-16,05:17:59,000,7134.27978515625,10230.259765625
2019-11-16,05:18:00,000,7142.52978515625,10223.7099609375
2019-11-16,05:18:01,000,7149.77978515625,10231.2197265625
2019-11-16,05:18:02,000,7111.7001953125,10219.259765625
2019-11-16,05:18:03,000,7140.330078125,10209.7900390625
2019-11-16,05:18:04,000,7130,10223.26953125
2019-11-16,05:18:05,000,7085.990234375,10200.1796875
2019-11-16,05:18:06,000,7129.919921875,10194.509765625
2019-11-16,05:18:07,000,7094.35009765625,10206.08984375
2019-11-16,05:18:08,000,7116.9501953125,10195.1201171875
2019-11-16,05:18:09,000,7131.830078125,10213.740234375
2019-11-16,05:18:10,000,7100.93994140625,10208
2019-11-16,05:18:11,000,7142.39013671875,10204.400390625
2019-11-16,05:18:12,000,7182.6298828125,10240.4697265625
2019-11-16,05:18:13,000,7171.39990234375,10253.16015625
2019-11-16,05:18:14,000,7204.9599609375,10254.240234375
2019-11-16,05:18:15,000,7207.740234375,10268.33984375
2019-11-16,05:18:16,000,7233.4501953125,10274.7998046875
2019-11-16,05:18:17,000,7262.919921875,10298.3896484375
2019-11-16,05:18:18,000,7238.89990234375,10303.650390625
2019-11-16,05:18:19,000,7257.56005859375,10296.6103515625
2019-11-16,05:18:20,000,7286.22998046875,10319.6201171875
2019-11-16,05:18:21,000,7257.06982421875,10325.16015625
2019-11-16,05:18:22,000,7251.2001953125,10306.3095703125
2019-11-16,05:18:23,000,7233.2998046875,10295.3603515625
2019-11-16,05:18:24,000,7232.0400390625,10284.6796875
2019-11-16,05:18:25,000,7252.2001953125,10293.150390625
2019-11-16,05:18:26,000,7213.06982421875,10289.3603515625
2019-11-16,05:18:27,000,7226.009765625,10272.2900390625
2019-11-16,05:18:28,000,7220.7998046875,10278.3798828125
2019-11-16,05:18:29,000,7215.18994140625,10274.2197265625
2019-11-16,05:18:30,000,7219.47998046875,10273.76953125
2019-11-16,05:18:31,000,7216.81005859375,10275.2001953125
2019-11-16,05:18:32,000,7214.81982421875,10271.330078125
2019-11-16,05:18:33,000,7262.009765625,10287.01953125
2019-11-16,05:18:34,000,7251.06982421875,10306.7998046875
2019-11-16,05:18:35,000,7269.240234375,10303.75
2019-11-16,05:18:36,000,7286.169921875,10316.9296875
2019-11-16,05:18:37,000,7295.02001953125,10326.759765625
2019-11-16,05:18:38,000,7324.990234375,10342.0595703125
2019-11-16,05:18:39,000,7336.990234375,10363.5
2019-11-16,05:18:40,000,7330.06982421875,10366.7900390625
2019-11-16,05:18:41,000,7366.35009765625,10377.2099609375
2019-11-16,05:18:42,000,7362.85986328125,10396.5400390625
2019-11-16,05:18:43,000,7364.830078125,10394.6103515625
2019-11-16,05:18:44,000,7364.93017578125,10395.3095703125
2019-11-16,05:18:45,000,7347.31982421875,10388.0400390625
2019-11-16,05:18:46,000,7373.3798828125,10388.9501953125
2019-11-16,05:18:47,000,7368.669921875,10403.1796875
2019-11-16,05:18:48,000,7345.93017578125,10392.759765625
2019-11-16,05:18:49,000,7348.14013671875,10382.5302734375
2019-11-16,05:18:50,000,7355.35986328125,10388.7998046875
2019-11-16,05:18:51,000,7343.60986328125,10390.1298828125
2019-11-16,05:18:52,000,7355.64013671875,10389.9501953125
2019-11-16,05:18:53,000,7323.18994140625,10385.51953125
2019-11-16,05:18:54,000,7355.919921875,10381.0302734375
2019-11-16,05:18:55,000,7357.490234375,10402.2001953125
2019-11-16,05:18:56,000,7343.91015625,10399.2998046875
2019-11-16,05:18:57,000,7347.0498046875,10394.1298828125
2019-11-16,05:18:58,000,7360.919921875,10402.7099609375
2019-11-16,05:18:59,000,7359.85986328125,10410.9404296875
2019-11-16,05:19:00,000,7381.35986328125,10418.9501953125
2019-11-16,05:19:01,000,7352.4599609375,10419.3203125
2019-11-16,05:19:02,000,7364.6298828125,10406.75
2019-11-16,05:19:03,000,7385.93994140625,10422.8095703125
2019-11-16,05:19:04,000,7363.669921875,10427.3701171875
2019-11-16,05:19:05,000,7369.7998046875,10418.41015625
2019-11-16,05:19:06,000,7367.56005859375,10423.83984375
2019-11-16,05:19:07,000,7368.10009765625,10425.759765625
2019-11-16,05:19:08,000,7383.56982421875,10434.98046875
2019-11-16,05:19:09,000,7367.77978515625,10439.1796875
2019-11-16,05:19:10,000,7355.97021484375,10425.400390625
2019-11-16,05:19:11,000,7393.58984375,10433.509765625
2019-11-16,05:19:12,000,7368.990234375,10444.900390625
2019-11-16,05:19:13,000,7380,10433.8095703125
2019-11-16,05:19:14,000,7368.990234375,10435.2001953125
2019-11-16,05:19:15,000,7366.1298828125,10427.8701171875
2019-11-16,05:19:16,000,7379.3701171875,10432.6904296875
2019-11-16,05:19:17,000,7380.89990234375,10442.5302734375
2019-11-16,05:19:18,000,7348.580078125,10432.509765625
2019-11-16,05:19:19,000,7370.5,10424.2197265625
2019-11-16,05:19:20,000,7355.10009765625,10432.8095703125
2019-11-16,05:19:21,000,7360.830078125,10427.3798828125
2019-11-16,05:19:22,000,7355.2900390625,10430.330078125
2019-11-16,05:19:23,000,7325.7900390625,10417.669921875
2019-11-16,05:19:24,000,7356.25,10414.7802734375
2019-11-16,05:19:25,000,7351.5400390625,10433.01953125
2019-11-16,05:19:26,000,7323.669921875,10420.58984375
2019-11-16,05:19:27,000,7328.0400390625,10407.1904296875
2019-11-16,05:19:28,000,7337.10009765625,10414.9501953125
2019-11-16,05:19:29,000,7326.7998046875,10417.4697265625
2019-11-16,05:19:30,000,7341.330078125,10418.1396484375
2019-11-16,05:19:31,000,7303.31982421875,10413.3095703125
2019-11-16,05:19:32,000,7336.1201171875,10406.099609375
2019-11-16,05:19:33,000,7341.66015625,10429.599609375
2019-11-16,05:19:34,000,7325.35009765625,10426.7802734375
2019-11-16,05:19:35,000,7328.43994140625,10418.0703125
2019-11-16,05:19:36,000,7339.18017578125,10424.240234375
2019-11-16,05:19:37,000,7334.75,10428.7802734375
2019-11-16,05:19:38,000,7356.27001953125,10434.91015625
2019-11-16,05:19:39,000,7319.85986328125,10434.2900390625
2019-11-16,05:19:40,000,7329.77978515625,10418.1796875
2019-11-16,05:19:41,000,7356.169921875,10437
2019-11-16,05:19:42,000,7322.240234375,10441.6796875
2019-11-16,05:19:43,000,7324.77978515625,10424.1103515625
2019-11-16,05:19:44,000,7321.77001953125,10425.25
2019-11-16,05:19:45,000,7318.68994140625,10422.849609375
2019-11-16,05:19:46,000,7327.669921875,10425.419921875
2019-11-16,05:19:47,000,7311.419921875,10425.1904296875
2019-11-16,05:19:48,000,7295.2099609375,10409.9697265625
2019-11-16,05:19:49,000,7336.8701171875,10417.9697265625
2019-11-16,05:19:50,000,7309.02001953125,10433.3203125
2019-11-16,05:19:51,000,7325.93994140625,10424.1298828125
2019-11-16,05:19:52,000,7327.0498046875,10435.330078125
2019-11-16,05:19:53,000,7325.43017578125,10435.2802734375
2019-11-16,05:19:54,000,7348.0498046875,10442.51953125
2019-11-16,05:19:55,000,7352.2099609375,10457.2099609375
2019-11-16,05:19:56,000,7328.669921875,10449.73046875
2019-11-16,05:19:57,000,7369.35009765625,10451.1298828125
2019-11-16,05:19:58,000,7359.27001953125,10471.400390625
2019-11-16,05:19:59,000,7360.10009765625,10466.0595703125
2019-11-16,05:20:00,000,7367.259765625,10470.8701171875
2019-11-16,05:20:01,000,7337.740234375,10465.259765625
2019-11-16,05:20:02,000,7368.43017578125,10461.58984375
2019-11-16,05:20:03,000,7359.3701171875,10478.4296875
2019-11-16,05:20:04,000,7328.580078125,10462.1796875
2019-11-16,05:20:05,000,7338.91015625,10448.8203125
2019-11-16,05:20:06,000,7344.240234375,10457.8095703125
2019-11-16,05:20:07,000,7317.4501953125,10450.330078125
2019-11-16,05:20:08,000,7344.8701171875,10445.0302734375
2019-11-16,05:20:09,000,7297.47998046875,10443.83984375
2019-11-16,05:20:10,000,7321.68994140625,10425.98046875
2019-11-16,05:20:11,000,7341.18994140625,10449.16015625
2019-11-16,05:20:12,000,7307.64990234375,10448.0400390625
2019-11-16,05:20:13,000,7317.3798828125,10431.7802734375
2019-11-16,05:20:14,000,7338.7001953125,10445.7197265625
2019-11-16,05:20:15,000,7326.0498046875,10452.73046875
2019-11-16,05:20:16,000,7352.1201171875,10453.580078125
2019-11-16,05:20:17,000,7329.22998046875,10458.91015625
2019-11-16,05:20:18,000,7332.080078125,10444.98046875
2019-11-16,05:20:19,000,7376.580078125,10464.009765625
2019-11-16,05:20:20,000,7336.7998046875,10475.5498046875
2019-11-16,05:20:21,000,7347.080078125,10454.6796875
2019-11-16,05:20:22,000,7370.4599609375,10469.2998046875
2019-11-16,05:20:23,000,7360.16015625,10479.0302734375
2019-11-16,05:20:24,000,7368.5400390625,10475.25
2019-11-16,05:20:25,000,7366.5400390625,10478.240234375
2019-11-16,05:20:26,000,7327.31005859375,10460.7998046875
2019-11-16,05:20:27,000,7391.0400390625,10461.5400390625
2019-11-16,05:20:28,000,7367.93994140625,10491.4501953125
2019-11-16,05:20:29,000,7368.66015625,10477.5400390625
2019-11-16,05:20:30,000,7376.10986328125,10481.2099609375
2019-11-16,05:20:31,000,7357.97998046875,10478.990234375
2019-11-16,05:20:32,000,7364.0400390625,10470.080078125
2019-11-16,05:20:33,000,7365.18017578125,10473.75
2019-11-16,05:20:34,000,7344.7001953125,10465.4501953125
2019-11-16,05:20:35,000,7365.81982421875,10459.4296875
2019-11-16,05:20:36,000,7368.919921875,10471.3603515625
2019-11-16,05:20:37,000,7355.3701171875,10465.8603515625
2019-11-16,05:20:38,000,7357.419921875,10456.919921875
2019-11-16,05:20:39,000,7348.009765625,10453.8095703125
2019-11-16,05:20:40,000,7376.58984375,10459.349609375
2019-11-16,05:20:41,000,7390.35986328125,10483.7001953125
2019-11-16,05:20:42,000,7381.75,10490.25
2019-11-16,05:20:43,000,7397.27001953125,10491.6298828125
2019-11-16,05:20:44,000,7404.419921875,10504.490234375
2019-11-16,05:20:45,000,7418.77978515625,10515.259765625
2019-11-16,05:20:46,000,7432.7001953125,10530.5
2019-11-16,05:20:47,000,7402.2900390625,10527.6103515625
2019-11-16,05:20:48,000,7436.39990234375,10522.2001953125
2019-11-16,05:20:49,000,7432.66015625,10542.1396484375
2019-11-16,05:20:50,000,7424.009765625,10536.4599609375
2019-11-16,05:20:51,000,7419.18994140625,10528.580078125
2019-11-16,05:20:52,000,7419.64990234375,10524.490234375
2019-11-16,05:20:53,000,7422.81982421875,10524.6201171875
2019-11-16,05:20:54,000,7445.41015625,10534.25
2019-11-16,05:20:55,000,7408.080078125,10533.26953125
2019-11-16,05:20:56,000,7431.1298828125,10518.41015625
2019-11-16,05:20:57,000,7437.77978515625,10533.9501953125
2019-11-16,05:20:58,000,7435.83984375,10535.830078125
2019-11-16,05:20:59,000,7441.580078125,10535.7998046875
2019-11-16,05:21:00,000,7426.509765625,10533.3798828125
2019-11-16,05:21:01,000,7435.22998046875,10527.76953125
2019-11-16,05:21:02,000,7452.47998046875,10540.26953125
2019-11-16,05:21:03,000,7426.080078125,10542.0703125
2019-11-16,05:21:04,000,7415.6298828125,10523.6298828125
2019-11-16,05:21:05,000,7437.9599609375,10527.150390625
2019-11-16,05:21:06,000,7411.2900390625,10531.400390625
2019-11-16,05:21:07,000,7429.7998046875,10521.5
2019-11-16,05:21:08,000,7401.02001953125,10521.1103515625
2019-11-16,05:21:09,000,7401.02001953125,10502.41015625
2019-11-16,05:21:10,000,7412.43994140625,10505.83984375
2019-11-16,05:21:11,000,7406.39013671875,10510.25
2019-11-16,05:21:12,000,7386.919921875,10499.099609375
2019-11-16,05:21:13,000,7410.91015625,10496.7001953125
2019-11-16,05:21:14,000,7390.169921875,10504.5
2019-11-16,05:21:15,000,7416.22998046875,10501.7998046875
2019-11-16,05:21:16,000,7410.18017578125,10515.8798828125
2019-11-16,05:21:17,000,7391.02978515625,10505.1103515625
2019-11-16,05:21:18,000,7422.5498046875,10505.259765625
2019-11-16,05:21:19,000,7429.580078125,10527.3095703125
2019-11-16,05:21:20,000,7424.06982421875,10529.5498046875
2019-11-16,05:21:21,000,7425.6201171875,10527.5595703125
2019-11-16,05:21:22,000,7420.830078125,10527.900390625
2019-11-16,05:21:23,000,7430.2900390625,10529.169921875
2019-11-16,05:21:24,000,7447.43994140625,10542.0302734375
2019-11-16,05:21:25,000,7401.35986328125,10535.509765625
2019-11-16,05:21:26,000,7434.2998046875,10519.2802734375
2019-11-16,05:21:27,000,7431.47021484375,10538.26953125
2019-11-16,05:21:28,000,7428.18994140625,10534.2900390625
2019-11-16,05:21:29,000,7423.4599609375,10529.5703125
2019-11-16,05:21:30,000,7420.740234375,10524.509765625
2019-11-16,05:21:31,000,7431.580078125,10526.2197265625
2019-11-16,05:21:32,000,7465.7998046875,10545
2019-11-16,05:21:33,000,7429.43017578125,10551.3798828125
2019-11-16,05:21:34,000,7444.9599609375,10533.6904296875
2019-11-16,05:21:35,000,7461.64990234375,10549.3095703125
2019-11-16,05:21:36,000,7454.509765625,10556.73046875
2019-11-16,05:21:37,000,7465.419921875,10555.6201171875
2019-11-16,05:21:38,000,7448.64013671875,10555.8701171875
2019-11-16,05:21:39,000,7454.06982421875,10548.330078125
2019-11-16,05:21:40,000,7472.77978515625,10559.6796875
2019-11-16,05:21:41,000,7439.39013671875,10559.7099609375
2019-11-16,05:21:42,000,7423.9599609375,10533.509765625
2019-11-16,05:21:43,000,7446.58984375,10532.2998046875
2019-11-16,05:21:44,000,7412.08984375,10533.5498046875
2019-11-16,05:21:45,000,7427.2998046875,10516.41015625
2019-11-16,05:21:46,000,7396.77978515625,10511.6298828125
2019-11-16,05:21:47,000,7384.169921875,10484.6396484375
2019-11-16,05:21:48,000,7393.259765625,10478.5302734375
2019-11-16,05:21:49,000,7386.8701171875,10481.419921875
2019-11-16,05:21:50,000,7360.91015625,10467.4501953125
2019-11-16,05:21:51,000,7384.39990234375,10460.3603515625
2019-11-16,05:21:52,000,7362.9501953125,10469.099609375
2019-11-16,05:21:53,000,7390.72021484375,10467.75
2019-11-16,05:21:54,000,7383.97021484375,10483.48046875
